ID,Income,AppliedOnline,Residence,Yrs at Current Address,Yrs with Current Employer,Number of Cards,Creditcard Debt,Loans,Loan Amount,Name,Email,RFC,Birthday,Phone,Location,SalePrice,Location_property,MortgageDefault
100724,43348,NO,Sheltered,12,5,2,608,1,11720,CARLOS JULIAN NAAL Y RODRIGUEZ,EOSDABxhZV@live.com,NAYC771009259,9/10/1977,6626761333,"Hermosillo, Son.",200000,120,YES
100321,43185,YES,Owner Occupier,1,9,2,1646,0,8125,NIDIA ARACELI MANILA SALMORAN,UHnJZOFIUO@live.com,MASN671021PD9,21-10-1967,6252222195,"Ciudad Cuauhtémoc, Chih.",235000,100,NO
101593,50445,YES,Public Housing,10,8,1,237,1,9310,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,17-04-1983,6222765264,"Guaymas, Son.",250000,120,YES
100761,53102,NO,Owner Occupier,15,1,1,1147,0,7590,HECTOR MANUEL PESTAÑA ADAM,xdSVWUDavj@company.com,PEAH920108A81,8/1/1992,6314351783,"Nogales, Son.",215000,100,YES
100534,44413,YES,Private Renting,13,16,2,885,0,4665,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,21-07-1969,2221540941,"Puebla, Pue.",165000,100,YES
100558,45419,YES,Private Renting,1,2,2,231,0,9200,EVA ADRIANA LEIVA LIZOLA,XBSscWLgZG@company.com,LELE641226RJ5,26-12-1964,4775956044,"León, Gto.",131500,100,NO
101468,45970,NO,Owner Occupier,11,7,1,579,0,9280,JESUS JOSUE NERI KOYOC,gWuhkGsZgn@company.com,NEKJ950325HB3,25-03-1995,2296374302,"Veracruz, Ver.",132000,100,NO
100745,45313,YES,Owner Occupier,13,3,2,341,1,4065,PLATON PINA NORMAN,bWzVJYCAlo@gmt.com.mx,PINP9004244F3,24-04-1990,8616085121,"Sabinas, Coah.",290000,130,YES
100679,45584,NO,Private Renting,2,19,1,1256,0,4150,EDEL CARNERO DE LA PENA,KraDOYtqHB@hotmail.com,CADE560715SE2,15-07-1956,6677271287,"Culiacán, Sin.",474000,110,NO
100473,43750,NO,Private Renting,13,6,1,988,1,7060,JOSE DOLORES OZUMBILLA BACILIO,GdwjNZTTlu@company.com,OZBJ6804304L8,30-04-1968,6694993015,"Mazatlán, Sin.",443000,100,NO
101330,45217,YES,Private Renting,19,8,1,732,0,5860,ESTANISLADA REBOLLEDO GOLIB,ZEDBLLFeyM@gmt.com.mx,REGE610725SU2,25-07-1961,6567899869,"Ciudad Juárez, Chih.",240000,120,YES
100510,43976,NO,Public Housing,18,12,2,745,0,5145,PETRA LETICIA CAMPERO CAVITA,ZfbyYZRqwb@live.com,CACP830211BM7,11/2/1983,7285519032,"Lerma, México",350000,100,NO
100752,44395,YES,Owner Occupier,20,16,2,1299,1,8750,JUAN SILVESTRE TORRUCO PICHARDO,mRDWAOnzkb@hotmail.com,TOPJ560708I18,8/7/1956,9995564615,"Mérida, Yuc.",290000,100,YES
100660,49850,YES,Living with parents/guardian,5,1,2,1265,1,4535,JOHANNA TOALA BERSOZA,pJSzafoaiq@company.com,TOBJ6402075D9,7/2/1964,8152125276,"Monterrey, N.L.",455000,100,NO
100580,44477,NO,Private Renting,19,15,1,351,0,8290,GUSTAVO ARMANDO PIO TIPACAMU,reBvkHTEyM@gmail.com,PITG860415FJ2,15-04-1986,8687410661,"Matamoros, Tamps.",220000,130,NO
100737,44306,YES,Owner Occupier,15,19,2,7995,1,13220,JUAQUIN EVIA AVELINO,iPnVRkfylW@gmail.com,EVAJ951105DU1,5/11/1995,2729363198,"Orizaba, Ver.",275000,130,YES
101470,45949,NO,Private Renting,17,7,1,3865,0,13010,ADRIANA MARIA GAMINO ACOLTZI,TmOlsKIlQQ@gmail.com,GAAA6309279H1,27-09-1963,8667712764,"Monclova, Coah.",149000,100,YES
101353,43908,NO,Public Housing,18,15,1,4242,0,7915,CESAR RODRIGO VALDEPENA ESTANOL,FPpfXpyRUo@company.com,VAEC530429SQA,29-04-1953,4431065571,"Morelia, Mich.",190000,100,NO
100593,50445,YES,Public Housing,10,8,1,237,1,9310,LEONOR VIRGINIA MORELLANO CANSIGNO,AGzoJBrcSW@gmail.com,MOCL9507109WA,10/7/1995,9216411453,"Coatzacoalcos, Ver.",250000,120,YES
100499,47422,YES,Owner Occupier,11,12,2,2010,1,12315,DIEGO DE JESUS VIVIAN DINA,sBFyNphwwK@hotmail.com,VIDD831027P25,27-10-1983,3145243025,"Manzanillo, Col.",330000,100,YES
101365,45115,YES,Private Renting,11,13,2,5189,1,16935,MARIA DE LA PAZ GARDEA PRATS,WePyDoeEvG@gmail.com,GAPM980530HP6,30-05-1998,4154217629,"San Miguel de Allende, Gto.",164000,101,NO
100347,55554,YES,Public Housing,27,0,1,708,0,8615,DAVID AGUSTIN ORELLANA GATICA,UCfCMmYIDN@gmail.com,ORGD7605062C4,6/5/1976,8444902582,"Saltillo, Coah.",235000,100,NO
101386,54603,NO,Owner Occupier,8,30,2,1562,1,7760,ABDON AGOSTO PERALTA,dlNyTSlQjC@live.com,AGPA001113QKA,13-11-2000,7354853656,"Cuautla, Mor.",150000,100,NO
100749,43876,YES,Private Renting,13,0,2,98,1,5330,ESTUARDO REYNAGA RABANALES,BohZsFuxps@gmail.com,RERE620807TY1,7/8/1962,4443832387,"San Luis Potosí, S.L.P.",252500,100,NO
101660,49850,YES,Living with parents/guardian,5,1,2,1265,1,4535,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,13-10-1969,8787552025,"Jiménez, Coah.",455000,100,NO
101495,47734,YES,Sheltered,23,6,2,2631,1,14355,ROSA MARTHA BANDO LLANO,aCsxtKGfAf@company.com,BALR8405102G6,10/5/1984,8718931503,"Torreón, Coah.",150000,100,NO
101730,57388,YES,Private Renting,23,22,1,3450,0,5365,JAKELINE MANZANO NEPONUCENO,UGiCJXPuKz@live.com,MANJ740828D3A,28-08-1974,7752686152,"Singuilucan, Hgo.",105000,101,YES
100348,54792,YES,Owner Occupier,22,17,1,1223,0,6915,NANCY CONCEPCION SALAICES SMITH,PbZbspvdQW@gmail.com,SASN630623IE1,23-06-1963,4529611595,"Uruapan, Mich.",254500,130,YES
100622,49600,YES,Private Renting,5,9,2,3366,1,9065,DOLORES ELENA OSORNIO UITZIL,LhlXQyQmHj@company.com,OSUD990424LK2,24-04-1999,4153823723,"San Miguel de Allende, Gto.",330000,100,NO
101770,53983,YES,Public Housing,1,9,2,2117,0,9585,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,31-07-1969,3782038679,"Tepatitlan, Jal.",319000,100,NO
101494,55421,NO,Owner Occupier,11,3,2,1169,0,10715,DIANA MONICA AYUB ARANZUBIA,hBTbkUEKJN@company.com,AYAD7809266Y7,26-09-1978,6681506832,"Los Mochis, Sin.",245000,130,YES
100320,44483,NO,Owner Occupier,16,15,2,116,0,7535,LUCIDALIA JIRON PANCHO,TgikulOWMb@company.com,JIPL810619DU4,19-06-1981,7733640438,"Tepeji del Rio, Hgo.",245000,130,YES
100376,58505,YES,Owner Occupier,11,9,2,668,0,5370,LAURA GISELA FARRERA DOROTEO,WVmdgPSUFb@hotmail.com,FADL901117UA5,17-11-1990,2463645672,"Tlaxcala, Tlax.",150000,100,NO
101753,53550,NO,Public Housing,11,23,1,544,1,7260,CARMEN RUTH PEÑA MONTESINOS,NSDEmsGyfU@gmt.com.mx,PEMC600901SC9,1/9/1960,8342657246,"Ciudad Victoria, Tamps.",250000,120,YES
101334,44895,YES,Owner Occupier,8,0,2,888,1,8915,ARACELY GUADALUPE MICHI GRANO,kLFkzKITcF@hotmail.com,MIGA581106DM5,6/11/1958,6677163849,"Culiacán, Sin.",310000,100,YES
100519,43408,YES,Owner Occupier,10,4,2,1106,0,10605,MIRIAM PAOLA CRUZADO RUBALCABA,qsfyHwjYeV@gmail.com,CRRM780820K43,20-08-1978,5947866974,"San Marcos Nepantla, Méx.",182500,130,NO
101458,46645,NO,Owner Occupier,19,4,1,884,0,6045,EMILIA DEL CARMEN ABUNDIZ ARMENTA,bIMPJLbdEI@live.com,ABAE0107311G11,31-07-2001,7756986176,"Singuilucan, Hgo.",475000,110,NO
100524,57004,YES,Private Renting,14,31,1,3561,0,6720,LAURA MERCEDES FENTANEZ SANTIAGO,DJFtUtLvfI@company.com,FESL540318PC7,18-03-1954,3411591281,"Ciudad Guzmán, Jal.",121000,100,NO
100701,46501,YES,Private Renting,5,5,2,327,1,9070,ANGEL URIEL Y CRUZ TRASVIÑA,atysDLhQrf@live.com,Y TA610516P87,16-05-1961,7556797089,"Zihuatanejo, Gro.",325000,100,NO
101519,43408,YES,Owner Occupier,10,4,2,1106,0,10605,AMBROCIA URQUIZA MOYOTL,syXdYMzvjM@gmt.com.mx,URMA8606232E5,23-06-1986,4927881297,"Zacatecas, Zac.",182500,130,NO
101421,56486,YES,Owner Occupier,5,11,1,696,1,4240,NICOLAS LUVIAN CUIN,BmAYIIvJfK@gmail.com,LUCN671206T39,6/12/1967,9816704622,"Campeche, Camp.",110000,100,NO
100790,44072,YES,Owner Occupier,5,5,1,1250,0,10590,ELSA ROCIO DITTRICH BERNARDINO,KpPwzqxPNL@live.com,DIBE760430FN4,30-04-1976,3527310463,"La Piedad, Mich.",275000,100,YES
100681,44582,NO,Owner Occupier,1,13,1,1581,1,10410,EDITH PATRICIA CASELIS DAMASCO,WeXpqOSqPb@hotmail.com,CADE6810302C8,30-10-1968,7757943081,"Singuilucan, Hgo.",238000,101,NO
100595,47161,YES,Public Housing,0,13,2,1096,1,4855,SEBASTIANA TEMIX LOAEZA,izQeUQPBhk@hotmail.com,TELS7711309I9,30-11-1977,4645908763,"Salamanca, Gto.",365000,110,NO
101600,45537,YES,Private Renting,22,21,2,2698,1,8885,TERESA LAURA VALLEJO QUEH,TiDKPJDaNG@gmail.com,VAQT890923H12,23-09-1989,4492479318,"Aguascalientes, Ags.",1000000,110,YES
101423,49007,NO,Living with parents/guardian,14,18,1,13360,0,24375,PASTORA MADRAZO LACUNZA,SQTrBHORDw@hotmail.com,MALP871022RL1,22-10-1987,9612009251,"Tuxtla Gutiérrez, Chis.",200000,100,NO
100770,53983,YES,Public Housing,1,9,2,2117,0,9585,ERIKA FABIOLA TAVIRA CADO,xJLEHAbSZy@live.com,TACE990813EF6,13-08-1999,6693509839,"Mazatlán, Sin.",319000,100,NO
100684,45712,YES,Owner Occupier,14,15,2,2216,0,8910,CORAL CESARIO DELOYA,GLxdHWXkFL@gmail.com,CEDC630724985,24-07-1963,8715715483,"Torreón, Coah.",215000,100,NO
100753,53550,NO,Public Housing,11,23,1,544,1,7260,IRMA BEATRIZ PARDIÑAS RAFAEL,iiMqsRLQAR@hotmail.com,PARI930609L61,9/6/1993,9982059459,"Cancún, Q.Roo",250000,120,YES
100282,45715,YES,Owner Occupier,8,14,2,772,1,12985,JUAN RODOLFO PIÑON Y YAM,MqqFLpAIqX@live.com,PIYJ7112222L2,22-12-1971,3529038851,"La Piedad, Mich.",137000,100,NO
101626,52887,YES,Public Housing,10,9,2,1339,0,8560,ANTONIO YOCUPICIO NEGROE,OnnqOZGlfN@hotmail.com,YONA771226ST3,26-12-1977,6127010070,"La Paz, B.C.S.",185000,130,YES
100452,57689,NO,Owner Occupier,25,19,1,331,1,9915,SANDRA ESMERALDA SANTIZ SARACHO,mjpMYIuluU@hotmail.com,SASS660704E28,4/7/1966,4626374948,"Irapuato, Gto.",315000,100,YES
100476,44318,YES,Owner Occupier,8,19,1,2096,0,9240,MARIO JAVIER LAVIN ANDUJO,ryJKobHarN@gmt.com.mx,LAAM590306MI6,6/3/1959,8689047910,"Matamoros, Tamps.",150876,100,NO
101627,44671,YES,Private Renting,16,9,2,3971,1,12050,AXEL TRIGOS LERA,mrcPFgYNqM@live.com,TRLA871203MK9,3/12/1987,7341750710,"Zacatepec, Mor.",270000,130,YES
100402,44684,YES,Owner Occupier,6,9,1,194,1,3965,CUPERTINO COLMENERO MICAELA,aZPHYzfMVW@live.com,COMC890811P11,11/8/1989,7734781067,"Tepeji del Rio, Hgo.",1290000,110,NO
100493,50515,NO,Owner Occupier,3,5,1,1642,1,12725,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,17-06-1978,2486413554,"San Martín Texmelucan, Pue.",106300,130,YES
101588,45266,NO,Public Housing,3,5,1,6805,0,21360,MA CONCEPCI GASPAR XOSPA,FmrdBQgxym@hotmail.com,GAXM790214FT4,14-02-1979,3115344483,"Tepic, Nay.",550000,100,YES
101456,47026,NO,Private Renting,23,18,2,1368,0,6955,DOLORES MARISOL LOCATZIN QUINO,SmMESobwAu@gmt.com.mx,LOQD710520SP4,20-05-1971,4627427381,"Irapuato, Gto.",145000,130,NO
100591,56523,YES,Public Housing,20,10,1,2066,0,9340,HERBERT CUBILLOS LIMON,FAsNXiCnqW@gmail.com,CULH8509252M2,25-09-1985,9838847067,"Chetumal, Q.Roo",157500,131,YES
101415,53791,YES,Owner Occupier,1,15,1,1844,1,11855,DIMAS SAAVEDRA NEPOMUCENO,tLemkSkicV@company.com,SAND860409MK11,9/4/1986,7715219788,"Pachuca, Hgo.",173900,100,YES
100440,44772,YES,Owner Occupier,9,6,1,469,0,7950,HESIQUIO MALFITANO MAURO,eoZCbztIzz@gmail.com,MAMH580305FW2,5/3/1958,6316046351,"Nogales, Son.",1060000,101,NO
101682,44270,YES,Owner Occupier,3,22,2,962,1,7845,JUANA IVONNE PALAU CHAZARO,qxlRAduQjS@live.com,PACJ720531MP8,31-05-1972,2289239928,"Jalapa, Ver.",200000,111,NO
100398,44187,YES,Owner Occupier,19,3,1,693,0,9310,MERCEDES ALICIA SIANUQUI CRUZ MANJARREZ,MADdvJrFLe@hotmail.com,SICM900411QJA,11/4/1990,2293734994,"Veracruz, Ver.",185000,100,NO
100489,48084,YES,Owner Occupier,10,3,2,555,1,10500,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,18-01-1976,7554028828,"Zihuatanejo, Gro.",265000,100,YES
100539,47470,NO,Private Renting,9,12,1,2111,0,9255,JAVIER DAVID JAUREGUI CARRADA,aPCHHPsPiS@hotmail.com,JACJ83011276A,12/1/1983,7559499063,"Zihuatanejo, Gro.",104000,130,NO
101338,45813,NO,Owner Occupier,10,13,1,59,0,7385,WENDY LIZETH ZUAREZ JURADO,vFhSwbaodE@hotmail.com,ZUJW770330C311,30-03-1977,3538848183,"Sahuayo, Mich.",103000,101,YES
100670,56470,YES,Private Renting,31,15,2,390,0,7055,NEIDA GRAPAIN AZANZA,pWsNKZMNaL@live.com,GRAN870401BF8,1/4/1987,6318488118,"Nogales, Son.",240000,110,YES
100592,55390,NO,Living with parents/guardian,23,3,1,812,0,7180,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,5/3/1993,6424317907,"Navojoa, Son.",231000,130,NO
100352,52961,YES,Public Housing,17,4,1,1853,1,11950,CARLOS JOSUE ITURIO LUGARDO,wVvzHvXkBo@gmt.com.mx,ITLC880819QB3,19-08-1988,9998575700,"Mérida, Yuc.",125000,130,YES
100324,51383,NO,Owner Occupier,19,12,2,1119,1,7955,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,27-08-1963,2287392381,"Jalapa, Ver.",222500,101,NO
100763,45452,YES,Owner Occupier,12,24,1,5490,1,10040,LUIS AGUSTIN ZACATE ZENDEJAS,MtMIKBvjmL@gmail.com,ZAZL6111198LA,19-11-1961,7826642555,"Poza Rica,Ver.",328000,100,NO
100322,50295,NO,Owner Occupier,3,12,1,298,0,6140,FELISA LESCAS ZENIL,PlHmJpVQsT@hotmail.com,LEZF790315Q59,15-03-1979,2442863510,"Atlixco, Pue.",950000,110,NO
100618,45463,YES,Owner Occupier,2,23,2,478,1,13350,OCTAVIO ENRIQUE URBINA BAÑALES,cCmVVDSNaV@live.com,URBO640317UP5,17-03-1964,6447022425,"Ciudad Obregón, Son.",215000,100,NO
100725,57598,YES,Public Housing,25,16,1,2171,1,5140,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,22-01-1956,2297099032,"Veracruz, Ver.",207000,100,NO
100319,59193,YES,Owner Occupier,26,0,2,2295,1,7350,GUSTAVO ARTURO REVELES ANGUS,MPSemRKxlP@hotmail.com,REAG6707067G3,6/7/1967,7333549971,"Mayanalán, Gro.",525000,100,NO
100600,45537,YES,Private Renting,22,21,2,2698,1,8885,PILAR FLETES ELEUTERIO,OlgUamqroi@hotmail.com,FLEP610702TX2,2/7/1961,9936408020,"Villahermosa, Tab.",1000000,110,YES
100789,43151,NO,Private Renting,6,9,1,681,1,7290,MANUEL OTHON SANTA ANA ISAAC,IjJTDOwqTo@gmail.com,SAIM541124EX3,24-11-1954,4435880519,"Morelia, Mich.",320000,110,NO
100338,45813,NO,Owner Occupier,10,13,1,59,0,7385,LILIANA ARACELI LICANO Y JIMENEZ,eyTjlqfcSr@company.com,LIYL010223IY4,23-02-2001,4646061878,"Salamanca, Gto.",103000,101,YES
101561,45721,YES,Living with parents/guardian,3,14,1,294,1,7925,GISEL SELVAN JAMAICA,fnbBYAamOe@company.com,SEJG620124C12,24-01-1962,4427376655,"Querétaro, Qro.",245000,100,NO
100764,44787,YES,Owner Occupier,9,4,2,982,0,8175,EMMANUEL ANTONIO LUQUEÑO MORLET,ylmcAFAxCU@gmail.com,LUME861223JT4,23-12-1986,6691972510,"Mazatlán, Sin.",295000,100,NO
101306,43650,YES,Public Housing,8,12,1,267,0,7800,OBETH RENOVATO UCH,YLNGjyNwwv@gmt.com.mx,REUO721027RU4,27-10-1972,4272718501,"Polotitlán, Méx.",355000,100,NO
100798,47111,YES,Private Renting,1,14,2,1001,1,10510,JOSE CIRILO BERSOZA GALUE,UzaQvTDhrb@gmt.com.mx,BEGJ9810129M11,12/10/1998,4491929416,"Aguascalientes, Ags.",425000,110,YES
100418,59508,YES,Owner Occupier,2,19,1,3671,1,10595,JAVIER DAVID ORTEGA AVENDANO,VkUOgNEAop@hotmail.com,ORAJ540227516,27-02-1954,7539993084,"Ciudad Lázaro Cárdenas, Mich.",135000,130,NO
100732,47623,YES,Owner Occupier,12,7,2,1358,1,7365,TEODORA NOGAL DURANTES,JDsMSUnTFN@gmt.com.mx,NODT920527HPA,27-05-1992,8345974309,"Ciudad Victoria, Tamps.",275000,130,YES
101578,45750,YES,Public Housing,13,13,1,1930,1,11355,BARTOLOME CONTI COYAC,camSEvJtXH@gmt.com.mx,COCB610404HA9,4/4/1961,8337764780,"Tampico, Tamps.",209000,101,NO
100587,45246,NO,Living with parents/guardian,6,5,1,737,1,5300,ELENO CLIMACO MORTEO,QIQGLePbcs@gmt.com.mx,CLME8812199J5,19-12-1988,9986819210,"Cancún, Q.Roo",175000,130,YES
100758,58914,NO,Living with parents/guardian,11,7,1,1562,1,9490,DIMAS GUSTAVO BAJIO,ulOfSHodLD@gmail.com,GUBD610812L14,12/8/1961,4436974253,"Morelia, Mich.",260000,100,YES
100672,54777,YES,Public Housing,26,17,2,2814,1,10895,ESTHER LETICIA PORCAYO GEORGE,mtSSdGYyce@gmail.com,POGE5206027D5,2/6/1952,9933399847,"Villahermosa, Tab.",260000,100,NO
101599,52495,NO,Owner Occupier,18,16,2,2527,1,10375,MERICIA SAHAGUN MORLAN,wsUmfcPFCS@company.com,SAMM720115FH7,15-01-1972,6678811177,"Culiacán, Sin.",195000,100,YES
101492,53365,YES,Owner Occupier,21,26,1,3819,0,10250,DELIA GABRIELA NEVARES AVILA,UzjFXDRkBU@hotmail.com,NEAD911205SK6,5/12/1991,9381213684,"Ciudad del Carmen, Camp.",230000,100,YES
100450,54673,YES,Owner Occupier,15,22,2,3086,1,11875,MIGUEL ESTEBAN FRADE NORES,cudzOCllRF@company.com,FRNM600525T88,25-05-1960,8615041870,"Sabinas, Coah.",180000,100,NO
100373,49678,YES,Owner Occupier,11,8,2,564,0,7195,GABRIEL IVAN TESILLO BERROSPE,WrvZxnPmds@gmt.com.mx,TEBG7710244H8,24-10-1977,3521783732,"La Piedad, Mich.",275000,100,NO
100566,56590,YES,Owner Occupier,27,8,2,332,0,6605,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,20-11-1973,6867591191,"Mexicali, B.C.",265000,100,YES
100346,52118,YES,Private Renting,17,22,2,2771,1,8390,KARLA VIANEY RUANOVA CHAPOL,xWWLbsJQnq@live.com,RUCK6201298PA,29-01-1962,4733102379,"Guanajuato, Gto.",165000,100,YES
100451,46949,YES,Public Housing,0,2,2,1634,1,9720,SANTOS CAPUCHINO VIZAR,VSHEMOzwnP@company.com,CAVS5805144Y6,14-05-1958,3126107759,"Colima, Col.",300000,110,NO
100688,45654,YES,Public Housing,6,18,2,5471,0,6915,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,3/8/1954,4815472822,"Ciudad Valles, S.L.P.",282000,130,YES
100731,49789,YES,Owner Occupier,2,4,2,44,0,9340,ROSA ELBA LOMBARD WOOLFOLK,TxxcTMlIKf@company.com,LOWR860314U311,14-03-1986,4423384113,"Querétaro, Qro.",200000,100,NO
101324,51383,NO,Owner Occupier,19,12,2,1119,1,7955,NATALI BELMAR TIANGUISTENGO,VRNnGeyoVq@hotmail.com,BETN600715343,15-07-1960,8616546151,"Sabinas, Coah.",222500,101,NO
100529,50075,YES,Private Renting,4,18,2,3768,0,6095,CLAUDIA MONSERRAT FONTES BALLATO,FdRAXDADUu@live.com,FOBC990325KA6,25-03-1999,6278587386,"Parral, Chih.",150000,110,NO
101412,56891,NO,Owner Occupier,26,1,1,1543,1,5545,WBALDO ISAURO BARROSO,irMsOSBnFs@gmail.com,ISBW610827N211,27-08-1961,9388001127,"Ciudad del Carmen, Camp.",570000,100,NO
100430,45066,YES,Private Renting,16,15,1,860,1,6605,MA AMELIA DIMAYUGA MADUEÑO,EitwoLKMji@live.com,DIMM600530GT2,30-05-1960,4649254260,"Salamanca, Gto.",255000,100,YES
101720,44682,YES,Private Renting,12,9,1,1192,1,7320,ANDRES COYOHUA LOA,UvaTZNofun@gmail.com,XXXX6808083F3,8/8/1968,3415671407,"Ciudad Guzmán, Jal.",475000,110,YES
101280,44202,YES,Owner Occupier,8,0,2,748,0,10455,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,2/10/1992,6622973996,"Hermosillo, Son.",170000,100,NO
101598,43514,YES,Private Renting,17,0,2,274,0,3425,LUCILA MARGARITA ORGANISTA FARARONI,OPXJbhbyEy@company.com,ORFL851120V92,20-11-1985,6696386498,"Mazatlán, Sin.",250000,130,YES
100799,49866,NO,Owner Occupier,10,24,1,2493,0,9340,VLADIMIR ALPIREZ ALAMAN,EAvOXHgjhY@company.com,ALAV940805PN5,5/8/1994,3224493552,"Puerto Vallarta, Jal.",2095000,101,NO
101684,45712,YES,Owner Occupier,14,15,2,2216,0,8910,MA ROSALIA DENIS BERSOZA,kvDiKxWXNF@gmail.com,DEBM7311183A3,18-11-1973,2447943068,"Atlixco, Pue.",215000,100,NO
100630,53180,YES,Owner Occupier,9,31,2,11860,0,16335,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,27-10-1989,6184384388,"Durango, Dgo.",335000,100,YES
100768,52772,YES,Owner Occupier,23,9,2,1348,1,8340,MIGUEL ANDRES ISUNZA VIVIAN,NukWJxxkxI@gmt.com.mx,ISVM770427295,27-04-1977,4429629853,"Querétaro, Qro.",285000,100,NO
100363,44193,YES,Public Housing,18,3,1,260,0,6605,DIANA GABRIELA CAMBRANIS ZAFIRO,IMWNOSMVey@live.com,CAZD650331MT8,31-03-1965,4615181286,"Celaya, Gto.",284500,120,NO
101676,44597,YES,Owner Occupier,10,12,2,468,0,8630,ALMA ILIANA DAMAZO BACAB,fVgoOvxmCp@gmt.com.mx,DABA940308EB11,8/3/1994,6251212395,"Ciudad Cuauhtémoc, Chih.",135000,100,NO
100407,43989,YES,Owner Occupier,8,10,1,30,1,5805,SANDRA IBETH MOZON ROSSELL,OFxaNqXwKl@live.com,MORS980130FB2,30-01-1998,8317739861,"Ciudad Mante, Tamps.",410000,101,NO
100531,45159,NO,Owner Occupier,6,12,1,2310,0,12065,ANTONIO RAMON LOBATOS TOVALIN,TOXulGVzlI@company.com,LOTA970430PP11,30-04-1997,9226829120,"Chinameca, Ver.",190000,100,NO
100361,44613,NO,Public Housing,17,11,2,2134,0,4215,ERNESTO GUADALUPE GARCEZ CANDANEDO,dkMRAQAQGr@hotmail.com,GACE5503104P9,10/3/1955,7225522987,"Toluca, Méx.",500000,130,YES
100746,45194,NO,Owner Occupier,15,10,2,1678,1,12915,MARIA AMADA SALANUEVA ANICA,LUVxzqIRNi@gmail.com,SAAM710304R66,4/3/1971,2465345128,"Tlaxcala, Tlax.",273000,120,NO
101592,55390,NO,Living with parents/guardian,23,3,1,812,0,7180,TOMAS ALBERTO GUIJOSA PINO,NkmAuMkSKW@gmt.com.mx,GUPT6011059C5,5/11/1960,3334829231,"Guadalajara, Jal.",231000,130,NO
101414,58026,YES,Living with parents/guardian,17,13,1,6156,0,15905,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,14-06-1954,9718306681,"Ixtepec, Oax.",153000,100,YES
100360,44052,YES,Owner Occupier,13,5,2,375,0,9305,JUAN MAURICIO MANSUR FÉLIX,dOkFRLWqpy@gmt.com.mx,MAFJ9608047P7,4/8/1996,3415566274,"Ciudad Guzmán, Jal.",235000,100,YES
100727,51939,NO,Public Housing,5,2,1,382,0,11090,MARIA PLACIDA BAZUA HUIPE,OcfmbdOkJs@live.com,BAHM750903RR11,3/9/1975,6142317807,"Chihuahua, Chih.",105000,101,YES
100329,44781,YES,Owner Occupier,15,4,1,331,0,10165,ALMA INES CANTERO AZNAR,EibdladIHP@gmt.com.mx,CAAA710724FV3,24-07-1971,9839726982,"Chetumal, Q.Roo",150000,100,NO
100344,49745,NO,Private Renting,24,6,1,518,1,5915,ANTHONY DE COSS CASAUX,EHHOfBbswe@hotmail.com,DECA8606017M9,1/6/1986,6693911536,"Mazatlán, Sin.",170000,120,NO
100728,57623,YES,Owner Occupier,1,10,1,4133,1,10995,MONICA ARACELI VARGUEZ CALLEJAS,YAULLRWmxN@live.com,VACM6604089T11,8/4/1966,4648496540,"Salamanca, Gto.",105000,101,NO
100303,43795,YES,Public Housing,17,5,2,1171,0,11285,LIBIER BLANCO SEGOBIA,hySwQWgIiB@company.com,BLSL980730NN2,30-07-1998,9838056041,"Chetumal, Q.Roo",153000,100,YES
100645,43648,NO,Owner Occupier,14,12,1,2496,1,6095,MARIA DE JESUS BAJONERO TEXCO,YPDgfqAWlm@gmail.com,BATM8101291W9,29-01-1981,6221984532,"Guaymas, Son.",219000,100,NO
101320,44483,NO,Owner Occupier,16,15,2,116,0,7535,MARIA JOSEF MACEDONIO MESTA,GplUjkxbRf@gmail.com,MAMM570325J63,25-03-1957,6683034987,"Los Mochis, Sin.",245000,130,YES
100495,47734,YES,Sheltered,23,6,2,2631,1,14355,MIRIAM SANTA MARIA CASILDO,CFMAhzHEsr@live.com,SACM950806HA9,6/8/1995,8342067681,"Ciudad Victoria, Tamps.",150000,100,NO
100781,44294,YES,Owner Occupier,9,20,2,3195,1,10825,MARTIN EUSEBIO ESPIRIDION ZACATULA,KZNzFUQzWj@gmail.com,ESZM9608315911,31-08-1996,7224456031,"Toluca, Méx.",211000,130,YES
100417,44159,YES,Public Housing,6,4,1,1110,0,7735,EDNA ELIZABETH AMAYO COBARRUBIAS,wmlklVRZmL@live.com,AMCE5906121Y8,12/6/1959,6445612446,"Ciudad Obregón, Son.",210000,100,YES
